"","X","loc","Number","Longitude","Latitude","hs1985","hs1986","hs1987","hs1988","hs1989","hs1990","hs1991","hs1992","hs1993","hs1994","hs1995","hs1996","hs1997","hs1998","hs1999","hs2000","hs2001","hs2002","hs2003","hs2004","hs2005","hs2006","hs2007","hs2008","hs2009","hs2010","hs2011","hs2012","hs2013","hs2014","hs2015","hs2016","hs2017","hs2018","hs2019","hs.means","hs.freqs"
"79",79,"35_-23.1977_150.9725",35,150.9725,-23.1977,1.23680857761823,1.54233541854113,2.55426121018442,0.49288865132708,0.224989755071262,1.65324613416404,1.58200877165314,2.80106371091481,0.128141164666329,1.37693076713602,1.45916233009152,1.87002689732858,0.616594170827186,1.91105201523224,0.850575418390219,-0.346500616256303,1.07565517073369,1.77267432016449,0.019711220851972,1.99816027006401,1.30374849856969,1.58607397797177,0.48384769406353,1.36541380447622,1.20633365066876,0.851761384536936,0.958238575006411,1.06180746616485,1.36741264414288,0.777049104907916,1.41941673894043,1.58724043661197,1.62806110116874,1.40924453655042,0.657322662740405,1.21379307529214,23
"80",80,"35_-23.2023_151.003",35,151.003,-23.2023,1.22880367361597,1.59614743791655,2.57679686981354,0.525374944883627,0.271734715500537,1.70925365808638,1.65537602455152,2.86742504523253,0.154017633327889,1.3904963443628,1.43638729461955,1.88403641311477,0.609940773385775,1.90345027797913,0.7724564474478,-0.410670446835831,1.16939720444742,1.84415571800688,0.0447988960575593,2.00998113661761,1.30475847337009,1.62705586679799,0.480266055655029,1.34976966077729,1.1975055674403,0.902793755895609,0.912805179325737,1.0878559575943,1.42201248400173,0.811160296563821,1.4414757135987,1.58410437612165,1.62410437522758,1.38476556221552,0.655024554282592,1.2292805126,23
"81",81,"35_-23.218_150.9721",35,150.9721,-23.218,1.31356414446329,1.52077098596121,2.553108993869,0.539703136509582,0.224189755116304,1.69612948488235,1.56771547355606,2.80790371094309,0.119813381102109,1.39273855069248,1.47556232999493,1.8449946811175,0.648881954282559,1.93911979871852,0.908535418020633,-0.296340616600116,1.09149517066864,1.7426287003858,0.023707869974521,2.01440026997643,1.32374406571677,1.59371397795501,0.496299910362811,1.36181823723255,1.19461808346888,0.855613600907033,0.954386358636315,1.06519524980051,1.3587326442182,0.80988132109322,1.41105673899773,1.6116004364806,1.65184445192896,1.43392453640103,0.689962662556239,1.22688615626831,23
"82",82,"37_-18.5608_146.5",37,146.5,-18.5608,1.17930916934736,0.661855683305879,2.17636012880898,1.0293191092467,1.11925718177894,1.20140717123815,0.627892905576633,1.27365257647606,0.97494302102424,2.02519069937933,2.07992752712235,1.56987554961222,0.439934090090495,2.13937561234776,1.59413517244696,-0.103578753315594,1.43350941327774,1.29431469943353,0.915062334275584,1.50209909757689,1.47783437135685,1.19648314308325,0.707090172454597,0.966353335383986,0.995677864527046,1.55499300966043,1.33789941601818,1.33931314038971,1.61418716090944,0.621417685132082,1.39919723737366,1.67216158361653,1.78992952091367,0.772095139275026,0.939196683272131,1.24336205292619,23
"83",83,"37_-18.5703_146.4914",37,146.4914,-18.5703,1.16418917039139,0.625184203402423,2.1701571680275,1.03139910932298,1.11140866244748,1.17933273131604,0.620441425865597,1.30328961445131,0.973614501132622,2.06357625711868,2.05247604795667,1.54969555007105,0.423125571069854,2.14138709313812,1.57094369255831,-0.1026472730444,1.4092123750987,1.28811766071938,0.926387892860859,1.49579057806213,1.46701141112528,1.20734314276218,0.68530165381081,0.947036296828089,0.988437864741089,1.54295301033786,1.34109089645219,1.33107314104664,1.58372420139629,0.61686620496791,1.38486019844091,1.6761045442352,1.76591804155444,0.758906620147364,0.924536683613688,1.23480702695505,23
"84",84,"37_-18.6614_146.5111",37,146.5111,-18.6614,1.23801832996505,0.614947743234827,2.16948776691768,1.05848715095671,1.04253674232582,1.27991957594022,0.661801197443526,1.29234874676767,0.922085617453028,2.28067114736562,2.0288370020817,1.39018558015373,0.376279414091176,2.23971430403588,1.39538000526982,-0.120756409993013,1.38732339989801,1.43004168663554,0.992657637416234,1.43462237162527,1.4717188340784,1.25423230511763,0.664337963015156,0.875646324363433,0.957157927850476,1.55002204472933,1.41286287847516,1.36216874401683,1.56820271373637,0.621595947890935,1.40824169496216,1.6889981013789,1.70793719427478,0.750246222545991,0.91126814797728,1.23769217297135,23
"85",85,"38_26.1833_127.2667",38,127.2667,26.1833,0.432939213146878,1.40188856442045,1.09920454451497,1.62038866251691,0.71294147527598,1.50114576314053,1.60261061473066,0.872595972351269,1.67918442425762,1.0391244773613,1.76592769111924,0.473466199668483,0.159375821206525,2.51305524492388,1.10948878066385,0.444909066120099,2.01165926944971,0.740398749312156,1.46684908189851,1.16680420069353,0.864424939048571,0.863355753498563,1.77746592083858,1.10608734563801,1.386712288991,1.36944775891333,1.02940597617957,0.871345658533527,1.65909619767223,1.39044265608103,1.00079112198016,2.04183010986529,1.87383788522375,0.99774898565627,1.0354987671645,1.23089854805877,24
"86",86,"38_26.8333_128.2833",38,128.2833,26.8333,0.52044365754098,0.801938387083206,1.05830139251933,1.44714963503423,0.58841288762156,1.35074524987856,1.63640531184435,0.777390432297049,0.738024046793319,1.62757921477171,1.64469807783971,0.88171201966343,0.311023587113316,2.20746738595838,0.644429397306187,0.398935020873685,2.31102834796167,0.919586003693262,1.58640339074121,1.2561664602716,1.06165814506208,1.09802307763632,1.1816600646006,1.20134325735247,1.42249578045907,1.04331919759514,0.389724560624983,0.993318237602359,1.90502160660193,1.43110823658662,0.746682684615978,1.80806732124095,2.42710535365516,0.82802500589203,1.04641013058372,1.17976578762618,21
"87",87,"4_26.1841_127.2747",4,127.2747,26.1841,0.406483855056957,1.4203439231233,1.11663846475803,1.62956402151397,0.711101800680694,1.50615504363668,1.60260453580032,0.876134208472106,1.65357834676767,1.04617055584669,1.77328161182363,0.457965087414144,0.147745102687771,2.48899988657682,1.10729806152441,0.429709067016032,2.01357926935796,0.726694109490753,1.45681228452219,1.17004740267584,0.874234219356049,0.871515753047578,1.78083199950661,1.11077662621729,1.40127228817992,1.37173703958695,1.03793525657535,0.870970299000627,1.6565301190813,1.38574121804808,1.00798504284821,2.03051331257728,1.87633644674499,0.999078266416458,1.03639732877576,1.23007891013453,24
"88",88,"41_14.04_121.46",41,121.46,14.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",89,"505_16.1571_-61.5426",505,-61.5426,16.1571,0.413938655056622,0.609298742844145,1.27649721038714,0.808280197597,0.999999977648258,1.16238029056073,0.574579532383956,0.949479823097594,0.429419472102819,0.40577916481359,0.742259574713095,0.479479833602913,0.769359101885547,1.25345919194355,1.33225956152557,0.885160043740847,0.978800349465455,1.31821982357993,1.38974020450448,1.64307806674935,1.9945191380268,1.71735925382461,1.01677875118489,1.19331952727836,1.29351955366716,2.03451913713273,1.35741962448891,1.29067944412784,1.14803873952669,0.948099106614714,1.78928040251322,1.26041905355674,1.46817839838042,1.04669873660962,1.58811740626547,1.13052614546859,21
"90",90,"514_12.16_-69.06",514,-69.06,12.16,0.535100287056337,0.297898633776118,1.36700001068927,1.16279404378703,0.974098017691477,2.60939429131992,0.735099772933764,0.514199649723986,0.778999858855704,0.968203896493541,1.42489915948203,0.679997946191919,1.20600090986005,1.14200031915015,1.56699949656669,0.647900154909681,0.785999390291114,0.966000915224473,1.55630098599653,1.63990098706481,1.74899923031103,1.3518971637489,0.87600091723613,1.52309635273141,1.08200184944793,2.06300195125316,1.36889924322192,1.73609987429196,1.34080124564911,0.937199089372879,1.13809870337747,1.4769984792739,1.81200132347893,0.835000284768037,1.54989793116313,1.21139378189687,21
"91",91,"514_16.04_-76.31",514,-76.31,16.04,0.776900726220044,0.139800585633766,1.46790008438439,0.744800844132048,0.847798499480075,1.0509020816853,0.885799751411906,0.366900272206311,0.826001479879737,0.426798208924863,1.69099887263466,1.08210078497456,0.706099758214488,1.7599007586525,1.54180077191349,1.03390066607143,0.98789963193528,0.819902169196977,1.40970042888272,1.36700084139685,1.66490002557688,1.55070165205232,0.782101718035978,1.3809988795637,1.40690117531639,1.99880024411658,1.47789915780498,1.23399893725362,0.915000714747189,1.05189952169633,1.27500070670056,0.938198709476241,1.68299909043034,0.599002002535747,1.73379719895103,1.13214591291684,20
"92",92,"514_17.77_-64.64",514,-64.64,17.77,0.302699359114147,0.499700050752686,1.56399783316926,0.668000363225955,0.760701360205652,1.23639915907816,0.710699985764464,0.884999678858683,0.658698731911988,0.789399245866279,1.02439954197364,0.419301879762661,0.766699365267827,1.19800009376662,1.33169991161203,1.11369928071488,1.02469948004509,0.964999161844727,1.16400085084042,1.10169828358124,2.04469971485922,1.59400058361626,1.3573993537145,1.24469973274061,1.1419998539303,1.74200147369094,1.06169966003409,1.13569967490495,1.08139834595683,0.803699545256828,1.230999912213,1.28970029070772,1.04039866475817,0.583999488245654,1.34740047188388,1.05383686811055,22
"93",93,"514_25.06_-80.03",514,-80.03,25.06,0.426000618289801,0.635000358623953,1.21969934626897,0.329002078902292,0.622298729124191,0.632998357410752,0.688697559700928,0.36700082242964,1.05669943491042,0.354299990737744,0.642001986908086,0.52270007465789,1.2736995150582,1.17929880167238,1.42429916901351,0.933601892706139,0.67830089912662,0.590699615322551,0.962599347986502,0.845597722161061,1.49869988284637,0.9533012657972,1.09170369163825,0.899000522719316,1.06130160337566,1.25169980336914,1.4345997952519,0.957294464126215,0.392301873323307,1.28329896934402,1.29099942833037,0.832001982661255,0.897005440910668,0.967000809018595,1.21100177136886,0.897305932145507,13
"94",94,"523_-21.1809_55.3324",523,55.3324,-21.1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",95,"528_11.794_-66.885",528,-66.885,11.794,0.725998622804885,0.49876027811724,2.03716107103775,1.37599860827625,1.25924159619747,2.45236354367659,0.501078428305776,0.932919770374677,1.02916063991239,0.806959777569813,1.89116016698927,0.901840523237154,1.47784001135012,1.51455984175913,1.60296066708966,0.632598958540345,0.797357883155316,0.974960227470637,1.72296293268704,2.18976230858651,2.12299929887782,1.4831188643911,1.25051989691006,2.27096342772309,1.23004007587158,2.25595999882454,1.68096031067571,1.53492162517148,1.5035600956474,1.08388097720387,1.42747968856147,1.89384090936362,1.8766420653485,1.06336105280117,1.54987960582021,1.41582210715227,26
"96",96,"528_11.819_-66.931",528,-66.931,11.819,0.750143923948145,0.50014351565566,2.01105597424673,1.40494209344055,1.18556877867833,2.33894723956656,0.52705373757712,0.964288060314314,1.01105599659847,0.814654225204176,1.88225552315771,0.891055585400258,1.45571147171405,1.52625655931326,1.58880041845547,0.638254108884529,0.828253690757277,0.96999997831881,1.66069147605442,2.12000160813599,2.11079793651078,1.46931093726715,1.23225636544719,2.14048393341698,1.16531074362459,2.22734323652474,1.63571229545158,1.477967036446,1.48436757044587,1.0354240135583,1.4157110587277,1.84774646287239,1.77291205185993,1.02880125873329,1.52571188402985,1.38968545000966,26
"97",97,"528_16.753_-87.785",528,-87.785,16.753,0.80312532999398,0.54671972253238,0.934001765361858,1.35080192651333,0.852477666887011,1.1035201918546,1.16999997384846,0.925118466426331,1.43008306951436,1.21439991603348,1.18160122123733,1.22712084132728,1.4491202409524,1.66631887480433,1.15760241259936,1.0144803562172,0.49527965876431,1.31688088804827,1.92503738576123,1.4866362887444,1.66511813858605,1.0217607403676,1.07208248210349,1.97128050529874,1.61647379322071,1.84608127397765,1.68367807325336,1.36488148238818,1.32447737222419,1.15799728116551,1.48551629953948,1.68607861178995,2.08167834847017,1.11287910636964,1.827278722279,1.31907395509873,29
"98",98,"528_17.025_-88.012",528,-88.012,17.025,0.555201239240337,0.582600598947504,0.747801716397593,1.30040240147154,1.12780179568341,1.07780192498484,1.2047987941829,1.03219824381631,1.31820423465897,1.13739916166136,1.12040246323998,1.0952012271704,1.37999991140947,1.62439643972226,1.02780172515628,0.912600634299374,0.429999947660806,1.21260056984873,1.91219816640165,1.52919546390856,1.68179559548914,1.06260081687557,1.05179587058559,2.03000022833441,1.76439639386507,1.65520102640087,1.54260051742111,1.17439643476336,1.16479873733185,1.21959742671182,1.38699708470895,1.81179569305648,1.89179562315323,1.13699704756894,1.89739933292659,1.28002212825872,30
"99",99,"528_17.279_-87.805",528,-87.805,17.279,0.67832124702528,0.60551940340051,0.816080984552782,1.42656095842411,1.25631944746064,1.27560068424984,1.1691999152597,0.85343631538694,1.62416345341447,1.21311623625744,1.28088162831878,1.19608097605912,1.34359919859984,1.55999996513128,1.07768109591885,0.958079790281943,0.477599510989641,1.24464047167179,1.96007827427336,1.61320347862621,1.6593627984726,1.22640074395619,0.965679311776902,2.15919989313148,1.62711652003702,1.64351789606931,1.65311622642268,1.06879824807176,1.10871725386794,1.231198722777,1.39959860179969,1.5448762624819,1.93927012617227,1.00991868159974,1.9408786358244,1.3087946559361,28
"100",100,"528_17.95_-67.067",528,-67.067,17.95,0.727400512661222,0.345800168577394,1.35160042467974,0.870601419241169,1.11579994681234,1.37259923584591,0.405800064959184,0.391600343860311,0.634800941373767,0.259999687357231,0.983200887804484,0.579000970868579,0.825402682645436,1.02419980080072,1.13900106062871,0.993200785303861,0.994199596917061,0.624199809741416,1.32619792870712,1.05879709893279,1.71359824441373,1.12099868430214,0.799398338877212,0.969398437354521,0.950998892656151,1.48359824955463,1.16259944509399,1.18779797758254,0.995198715361578,0.840998997391948,1.02099889109153,1.08939853694942,1.40399572654589,0.807196854220336,1.41999996826053,0.971130837924988,16
"101",101,"528_17.999_-87.905",528,-87.905,17.999,0.626162345913884,0.615917911938225,0.517762708943143,1.11799818633062,1.15760271963879,1.22375911580255,1.2259963952365,0.541920298499094,1.69024141529118,0.615760918072542,1.24807966149129,1.05807966573812,1.27407906468343,1.65543796369471,0.815760913602193,0.893919098177861,0.588001179310596,1.12400057110335,1.98175432904625,1.46775672544189,1.43175732247326,1.167352322949,1.02359318300656,2.22759673345533,1.82143140149051,1.40975851541842,1.54159436388178,1.30759377288538,1.06767525631619,1.28119592276193,1.41959555906212,1.52159436432882,1.77695088124958,0.945673470362973,1.79599936362956,1.23369581774936,26
"102",102,"528_18.289_-87.825",528,-87.825,18.289,0.711597844149932,0.581597584962045,0.652802430177525,0.978797680846834,1.3044004424638,1.2300001393026,1.08159561993863,0.534400030785789,1.57160139903203,0.649999818676125,1.25000082983804,1.10999818813727,1.19720034009701,1.85999740889412,0.93000117058108,0.894398068891619,0.577201283229676,1.11000083296728,1.70319677811121,1.5184035594675,1.3315968057189,1.14879903521048,0.952803614840202,1.9931973673133,1.66319618332118,1.44720126378366,1.3575957086952,1.20879631754249,0.811599795762301,1.28879903208124,1.31439882198323,1.32599761105397,1.57039288284896,0.848796563881233,1.64719649384051,1.18164454138363,23
"103",103,"528_18.35_-67.25",528,-67.25,18.35,0.784995752802572,0.480000113738289,1.21999814820457,0.932498019915252,0.844996601491058,0.762499661540665,0.332500707882191,0.402499731820855,0.565000443502842,0.58499965525978,0.887500177111836,0.322500770339271,0.922499906898636,0.982499781090407,1.08750120937176,0.725001352189716,0.840001930217966,0.882496072039409,0.920002840692979,0.622498814640319,1.40500133699053,1.38000198038159,0.654997704701728,1.05749938551601,0.832500821173445,1.2174994441733,0.74500245070652,0.867500364259558,0.922500756928226,0.81750024091002,1.12500159218327,0.99500062059228,0.954999584756073,0.389999079019668,1.15499964251929,0.846357048444625,8
"104",104,"528_20.984_-86.8",528,-86.8,20.984,0.641398830681548,0.351800275261725,0.938602311466517,1.10090129441932,0.993200283407091,1.12679966920722,0.763200288547991,0.625900716304488,0.61410043344317,0.552700412333794,1.30270039556999,0.92410042651413,1.84180141942145,1.53500055442198,1.22820086688634,0.660900126790268,0.499999988824129,1.14819969121066,0.8605022166132,0.915499271724311,1.40090246517761,0.881401180244765,0.817300734508137,0.932301320669595,1.01500174350871,1.38229895568368,1.18230131508166,0.750901302242428,0.989099836329358,1.48320027245474,1.41730072109709,1.2981996878579,1.44819968450514,0.755500452764407,1.40950008757598,1.02254054950716,16
"105",105,"528_9.267_-82.117",528,-82.117,9.267,0.859745073500092,0.264544404108323,1.2667994461476,1.91385793223445,0.821346808128342,1.28840235623582,1.0484017731997,1.41334106804907,1.59814450002669,1.17199601215833,1.15840118234048,0.544545574650906,0.901599948416006,1.50160111180603,0.887744327315391,1.2354561507646,1.18705612041476,1.04320109062041,1.40319931737217,1.02388693766041,1.71454554849937,1.12425519647069,1.16891158507231,1.35468966104856,1.09000056403714,1.24705788427526,1.35814509379165,1.92865548400651,1.18774432060987,1.21839941579777,1.96479986178831,2.03225443061645,1.87159992673482,1.151598766027,1.51388810350912,1.27028048506955,29
"106",106,"528_9.283_-82.267",528,-82.267,9.283,0.879742833018212,0.259744426377295,1.34628666530097,1.82094566488395,0.746145067949471,1.16120230044802,0.999089557450623,1.49174371490995,1.5915999959109,1.3203987285705,1.21563181582031,0.456145074431477,0.896543822671507,1.4145460745243,0.762689436790846,1.2799989183891,1.15294499588492,0.992944999461197,1.36814489661703,1.03083172549312,1.71108727810518,1.10774509135301,1.18494378473933,1.33614452826161,1.10654329147731,1.1680011843235,1.3529439384139,1.94763216852951,1.08468927216392,1.24814384629857,1.98308764109618,2.06160051190592,1.91982200795496,1.25767557026795,1.67538539167718,1.26665046347062,27
"107",107,"55_12.22382_-68.40507",55,-68.40507,12.22382,0.677756803917076,0.129858102579499,1.51985807151058,0.967972906296111,0.986013513994884,2.25978384062402,0.709358191724901,0.721209354371205,1.07014187059841,1.43587160942183,1.48797289467321,0.709999984130264,1.19783100664044,1.20999997295439,1.64572971021319,0.539574304385737,0.857189221834666,0.847614905602505,1.51049986413946,1.71825667856185,1.72629728648414,1.37918226759636,0.949999978765845,1.45078365451011,1.07797290383742,2.08811477577693,1.53049986369242,1.24028376131339,1.25530403538604,0.823702656518915,1.22384454209299,1.45672297606344,1.9361553872755,0.755121603231278,1.40455401064355,1.21431521461036,22
"108",108,"55_13.12848_-61.19932",55,-61.19932,13.12848,0.219999995082617,0.169727166022125,1.27513638659057,1.06513639128443,1.63999996334314,1.06054563666331,0.515136403577892,0.394863576082022,0.380272821684417,1.14972714411742,1.11459072981069,1.2197271425528,1.15999997407198,1.45568204292341,1.22568204806431,0.730272813861307,0.885954885841985,0.804863566917808,1.55431788979784,1.54109128629063,1.9354092020165,1.52081845655959,1.14945431393934,1.44486355261269,1.12054563532221,1.8865005238464,1.44568204314693,1.29540921632161,1.38513638413188,0.879999980330467,1.42540921341589,1.23513638748464,2.17245542309943,0.66540923040321,1.47568204247638,1.16001827056251,25
"109",109,"55_18.00325_-67.3317",55,-67.3317,18.00325,0.919959475799242,0.365318743903585,1.2823871701589,0.835728884759127,1.2807962427122,1.22237178171219,0.469747522882263,0.529842836153244,0.829747514835636,0.402189001442838,0.970172520106962,0.61782528309616,0.666618859295282,1.15712323186583,1.04543699226573,0.788487897269642,1.07438933611038,0.911804485280036,1.14108813364097,1.00178909348056,1.58873926355062,1.32506733828354,0.87260183994658,1.1005437801231,1.09895231992828,1.57359358636019,0.939865775938277,1.07258536323837,1.03710784476022,0.958407968645579,1.09267906220526,1.13635099238973,1.08652515049362,0.787360316960573,1.34602076115927,0.986549324878685,19
"110",110,"55_18.103222_-67.936472",55,-67.936472,18.103222,0.907905021952426,0.607711929534107,1.28799582072514,0.816984371304085,0.984599621076856,1.24377537213314,0.69463942946794,0.719733724505704,0.733522291281768,0.757938383673309,1.22076032342392,0.327769384690851,0.705638563300115,1.57034132019624,1.71591600357412,0.649824533336703,0.926242226352754,1.00412905865672,1.02182867550767,0.800244086599746,1.56358282706798,1.22817071298968,0.859284753112028,1.09565620157211,0.932351367272191,1.65565030672541,0.97365205381321,1.13923318028501,1.04212490732154,0.848001712889634,1.10492920902367,1.33923317581466,1.24095342210073,0.653902608987864,1.25258958227105,1.01790903321543,17
"111",111,"55_18.361733_-64.7743",55,-64.7743,18.361733,0.50303738119693,0.500183407825041,1.43032382637462,0.633501675965516,0.759676124675064,0.940042958653574,0.714908274518049,0.765513010411475,0.61070218304894,0.686595754202674,0.995091687260473,0.242896947671682,0.912939912360226,1.07597730115675,1.40247560373356,1.02738390261501,1.07682214415062,1.17102602886958,1.12462738668043,1.05014041586737,2.02724344092656,1.4924756017219,1.14233517020831,1.07752434083412,1.15518914335668,1.63014040290336,1.06490826669494,1.20766477726509,1.1366387238086,1.01766478151193,1.34229218607375,1.25490826244811,1.12275648866545,0.647103032435268,1.43953567013918,1.03949274903517,22
"112",112,"55_18.383333_-87.45",55,-87.45,18.383333,0.717501077858892,0.463333340234497,0.86750066613544,0.859165364482237,1.33500076101407,1.28666821530187,0.989165559289537,0.440832233898041,1.36083105293942,0.612499498497008,1.32000115677693,1.09750066099454,1.19833331086286,1.90833448127436,1.10333330004318,0.7183333215917,0.787500667923579,1.10249948754465,1.71083496055827,1.62499896216711,1.35666860916331,1.2774994965762,1.10916771851212,1.88666544684389,1.44999878130875,1.54083220931113,1.64583754522972,1.08916986792238,0.891667828703225,1.31500053786187,1.4250007331162,1.45083733893218,1.46666859375998,0.841665048887664,1.66916970901776,1.1977147869867,24
"113",113,"55_18.413567_-75.029433",55,-75.029433,18.413567,1.57054206743438,0.975629511160316,1.024884799463,0.640311732968568,0.604026464966927,0.891603034570484,0.848403898753134,1.14385732519327,1.04737394456312,0.654912554932964,1.07891127672338,0.809519106917691,1.13730822091874,1.49737393450484,1.43091830040396,0.604338212240609,0.65965723575692,0.82939091822264,1.27102294911731,1.00822779525749,1.69785480501189,1.45891126822972,1.20882864273083,1.14880213593819,1.31422781808423,1.57457303989586,1.34785605190107,0.988567290178032,1.18345210819297,0.973375214949594,1.18060655871821,1.08920735338552,1.38966047445757,0.683686968705281,1.60443165872141,1.10206441923343,22
"114",114,"55_24.6209_-82.8675",55,-82.8675,24.6209,0.672755041965546,0.604522875530373,1.0778187682816,0.342336708263985,0.723001107958153,0.83699885717313,1.50918004977598,0.293837271407276,1.11628573063186,0.241500556661286,0.900696862801227,0.45150055196742,1.35232044832374,1.69069684514335,1.27232045011188,1.46068061291927,0.423001114663676,0.55944237548531,1.01176284392562,1.02307101621189,1.22694517086168,0.933263407739464,1.25986070091673,0.976313242991749,1.47300109119435,1.3284831708815,1.47327963303451,0.811500543920793,0.438483190774548,1.52232044452395,1.74699883683304,0.825059279746398,1.13879472001585,0.88163981327625,1.40685957351256,1.00018665455503,18
"115",115,"55_26.70747_-77.15358",55,-77.15358,26.70747,0.802949099448696,0.382335833123645,1.43065230752486,0.135008021454921,0.57300421730948,0.559482259252526,1.04350588608985,0.742280712357133,0.315142628688963,0.298569039934187,0.607138079644856,0.222727290545842,1.10098436220757,1.57963289665592,1.04922136265824,0.573577058259864,0.895921229597389,0.973228953067723,0.494541354844305,0.904470184015394,1.58480221612284,0.705319964022875,1.17257660910952,0.902698846475696,0.769256389638422,1.24077858615628,0.858236980110579,0.550130555910524,0.354786194670674,1.01922136332879,1.03810236482991,1.52376271794958,1.04096022849712,0.694415075989376,1.03497186039536,0.833554077996825,13
"116",116,"55_9.122683_-81.818333",55,-81.818333,9.122683,0.838264468606881,0.259067596979558,1.17912938775909,1.80681252844014,0.818491910956935,1.08466981509736,1.05907323821221,1.01500956302318,1.56999996490777,1.15434158539666,1.02327970929605,0.591272130382657,0.972600417688269,1.57133391982109,0.792673551282816,0.980544329906295,1.13900576596689,1.05866602139383,1.36952528210255,1.01266788725138,1.79866600485354,1.16700363588872,1.23912372730394,1.25948045056025,1.06721410268477,1.27721975710495,1.30681253961601,1.97501520067956,1.02278019148605,1.16640532592688,1.93460798475524,1.88466413810192,1.80321222140451,1.13826446190136,1.43832060742493,1.22214912640469,28
"117",117,"57_-0.641801_73.253573",57,73.253573,-0.641801,0.721931979743561,1.67047986885263,1.7257720656736,1.33235387119115,1.47342883407751,1.04148618411701,2.12090304183748,1.19663977107617,0.94385202896707,1.66192129499799,0.934285875968657,1.15890240262552,0.623348246547741,2.11518766085579,0.53956614115199,0.789074287688091,0.988491165078098,0.966778383843709,1.07175881716703,0.813017607482445,1.42418137509571,0.919403641639841,1.31468516712629,0.729977378252373,1.19847921868831,1.59820657602704,0.835552871411263,1.38896978435645,1.18652461764416,0.824193330202677,1.39056048163987,1.87333755487313,0.868628497425959,1.66418136973129,1.14897106768186,1.20728664173541,21
"118",118,"57_-18.611719_146.512358",57,146.512358,-18.611719,1.21952050474504,0.5784349725308,2.14421286071274,1.05030075689835,1.08569247888271,1.23336235185215,0.657780540113935,1.26394105775807,0.924497603761696,2.12515105641377,2.06292791339331,1.48095744968872,0.40996186491194,2.19487088261509,1.49175603417945,-0.118529571021025,1.41359976950446,1.35517168175823,0.952449923420286,1.46623756883983,1.47452282423645,1.21961974333567,0.700816905428764,0.935574907284108,0.972909601395975,1.56495034572421,1.3676446129321,1.35866545461697,1.58744161303529,0.628569957318371,1.39241178766167,1.674300563019,1.75329898153719,0.770095496404525,0.91409531325401,1.23734902308982,23
"119",119,"57_-22.879493_112.924534",57,112.924534,-22.879493,2.93179728967383,1.86378402074307,1.76468972492456,2.04071070013914,3.52249606553393,0.67118056037484,2.18820259588525,0.815694525606016,0.827859299730969,1.62720996489725,2.17975903515033,1.660249323526,2.55753638164875,1.67660162847275,1.94429696819616,2.44245506208553,1.09630285465444,0.98000842260231,0.251805794083515,0.821172112515062,0.785625893874855,1.96688351975904,0.797818318756103,1.39620888202615,1.35043726230056,0.721376935609797,2.02232856841209,2.01368018681761,2.41857845443541,1.46499220984771,1.36917836870463,0.711976826633207,1.57245370733148,1.22541737174523,1.34647864496971,1.57220707090478,25
"120",120,"57_-23.44245_151.924438",57,151.924438,-23.44245,1.7427368362536,1.62541180614313,2.10371689338323,0.737665307584647,0.262113612238525,1.2000738154951,1.87881610329285,1.88264114012223,0.177172761765512,1.19082946139392,0.274390962321226,2.27266958253227,1.22086782815665,1.87705395938688,0.836939285682907,-0.524805090382735,0.629302886505553,2.44824435596246,0.333036350281312,1.88167834326144,1.51056711846929,1.47413104111427,0.506169617834639,0.650124083788626,0.864147571497183,1.21613001383801,0.69969928114842,0.643904198778052,0.941433765941953,0.428318243430174,1.24313324363696,0.896441392069104,1.38607923909957,0.73352965124384,0.513552727539767,1.07879763973745,17
"121",121,"57_-4.709637_55.427308",57,55.427308,-4.709637,0.785400496505302,0.925060689320221,1.61327063706286,0.854599466837841,0.648901258032846,1.69769384176703,1.39660787566723,1.72275455120382,1.95120734921059,1.01339207046507,0.893677017849768,1.07781527561627,0.539823708585542,1.41028491318653,0.714423190622567,0.485861727257827,0.944138240779182,0.566322949516689,1.23246961745369,0.963555596293981,0.939769893640231,0.705060694237604,1.00044844706206,0.45522422453686,0.849999981001019,1.634314504701,0.711723460327107,0.94447804483502,0.975060688202634,1.0890775275426,1.03953875270719,1.68724537257674,0.729538759636227,0.621383658282926,1.22321578642669,1.02980972197002,15
"122",122,"57_-5.311634_150.503504",57,150.503504,-5.311634,1.20154434005046,1.22885044525364,1.17998587111584,1.72850730547052,1.46175294093223,0.761399541363476,1.50756836727134,1.00394678314612,0.502888387134519,0.857223414735279,1.0607068067371,1.42559636320628,0.626778884594966,1.20792839888467,1.09569975470024,1.13210452506583,1.53962583816141,0.528850460899862,1.16430019478482,1.21394677845226,1.16093244648219,1.14035338973399,1.0262683878659,1.33244383330136,1.29371929622641,1.39127359250461,1.60847630934308,1.39569974799472,1.4318770379226,1.34559636499442,1.04895383339485,1.39302656607039,1.4238433896405,1.28290247220926,1.2796465561748,1.19954910359486,30
