"","Name.long","Name.lat","layer","BO_ph","BO_calcite","BO2_salinitymean_ss"
"62",148.1166,-19.1734,8.46000003814697,8.46000003814697,0.00220200000330806,35.2258567810059
"63",148.3546,-19.7302,8.46100044250488,8.46100044250488,0.000820000015664846,35.3492012023926
"64",149.5628,-19.8764,8.45600032806396,8.45600032806396,0.000751000014133751,35.2278060913086
"65",150.2769,-20.4804,8.44900035858154,8.44900035858154,0.00712000019848347,35.212516784668
"66",149.6153,-20.7686,8.45300006866455,8.45300006866455,0.00195499998517334,35.3820571899414
"67",150.4704,-20.7709,8.44699954986572,8.44699954986572,0.00323299993760884,35.2378005981445
"68",151.3893,-21.2384,8.4350004196167,8.4350004196167,0.00112999998964369,35.2400703430176
"69",150.6824,-21.9584,8.4370002746582,8.4370002746582,0.00191899994388223,35.4100799560547
"70",153.8904,-23.0868,8.38599967956543,8.38599967956543,4.99999987368938e-05,35.2475509643555
"71",146.8501,-19.1686,8.45899963378906,8.45899963378906,0.0131379999220371,35.2077178955078
"72",146.809,-19.176,8.45800018310547,8.45800018310547,0.0107129998505116,35.212760925293
"73",150.9549,-23.0651,8.42599964141846,8.42599964141846,0.000934000010602176,35.4038619995117
"74",150.8928,-23.0833,8.42700004577637,8.42700004577637,0.00199400004930794,35.4082641601562
"75",150.991,-23.1173,8.42500019073486,8.42500019073486,0.00132299994584173,35.3953819274902
"76",150.9005,-23.1502,8.42599964141846,8.42599964141846,0.00330400001257658,35.3955078125
"77",150.9381,-23.1535,8.42500019073486,8.42500019073486,0.00132299994584173,35.3953819274902
"78",150.9292,-23.1702,8.42399978637695,8.42399978637695,0.00228999997489154,35.3867683410645
"79",150.9725,-23.1977,8.42399978637695,8.42399978637695,0.00228999997489154,35.3867683410645
"80",151.003,-23.2023,8.42399978637695,8.42399978637695,0.00115899997763336,35.3935127258301
"81",150.9721,-23.218,8.42399978637695,8.42399978637695,0.00228999997489154,35.3867683410645
"82",146.5,-18.5608,8.45499992370605,8.45499992370605,0.00088299997150898,35.2277374267578
"83",146.4914,-18.5703,8.45400047302246,8.45400047302246,0.00238800002261996,35.2268905639648
"84",146.5111,-18.6614,8.45499992370605,8.45499992370605,0.00130100001115352,35.2354011535645
"85",127.2667,26.1833,8.23700046539307,8.23700046539307,9.10000017029233e-05,34.507999420166
"86",128.2833,26.8333,8.24499988555908,8.24499988555908,7.20000025467016e-05,34.504451751709
"87",127.2747,26.1841,8.23700046539307,8.23700046539307,9.10000017029233e-05,34.507999420166
"88",121.46,14.04,NA,NA,NA,NA
"89",-61.5426,16.1571,8.18900012969971,8.18900012969971,0.000250999990385026,34.7815856933594
"90",-69.06,12.16,8.11699962615967,8.11699962615967,5.90000017837156e-05,35.8231430053711
"91",-76.31,16.04,8.0939998626709,8.0939998626709,7.50000035623088e-05,35.5413017272949
"92",-64.64,17.77,8.20400047302246,8.20400047302246,0.00131700001657009,34.8090476989746
"93",-80.03,25.06,8.21500015258789,8.21500015258789,8.19999986561015e-05,36.009880065918
"94",55.3324,-21.1809,8.27200031280518,8.27200031280518,5.80000014451798e-05,35.1491775512695
"95",-66.885,11.794,8.12899971008301,8.12899971008301,0.00998600013554096,35.4458160400391
"96",-66.931,11.819,8.12800025939941,8.12800025939941,0.00269800005480647,35.4361038208008
"97",-87.785,16.753,8.05599975585938,8.05599975585938,0.0339829996228218,35.701286315918
"98",-88.012,17.025,8.0629997253418,8.0629997253418,0.0276120007038116,35.5766372680664
"99",-87.805,17.279,8.07100009918213,8.07100009918213,8.49999996717088e-05,35.7119255065918
"100",-67.067,17.95,8.21700000762939,8.21700000762939,0.00170400005299598,34.8170394897461
"101",-87.905,17.999,8.09099960327148,8.09099960327148,0.000132999994093552,35.0519142150879
"102",-87.825,18.289,8.10099983215332,8.10099983215332,9.20000020414591e-05,34.5312004089355
"103",-67.25,18.35,8.2209997177124,8.2209997177124,0.00028000000747852,34.8380813598633
"104",-86.8,20.984,8.16399955749512,8.16399955749512,0.000146000005770475,36.0161437988281
"105",-82.117,9.267,7.96999979019165,7.96999979019165,0.00164200004655868,34.9233207702637
"106",-82.267,9.283,7.96700000762939,7.96700000762939,0.00106999999843538,34.9223136901855
"107",-68.40507,12.22382,8.12600040435791,8.12600040435791,6.29999994998798e-05,35.5248260498047
"108",-61.19932,13.12848,8.15100002288818,8.15100002288818,8.19999986561015e-05,34.246223449707
"109",-67.3317,18.00325,8.2189998626709,8.2189998626709,0.00164000003132969,34.8263969421387
"110",-67.936472,18.103222,8.22399997711182,8.22399997711182,5.7000001106644e-05,34.9024353027344
"111",-64.7743,18.361733,8.20600032806396,8.20600032806396,0.000505000003613532,34.9330520629883
"112",-87.45,18.383333,8.10400009155273,8.10400009155273,9.89999971352518e-05,35.6924133300781
"113",-75.029433,18.413567,8.19099998474121,8.19099998474121,7.69999969634227e-05,35.4967803955078
"114",-82.8675,24.6209,8.19299983978271,8.19299983978271,0.00594200007617474,36.0894927978516
"115",-77.15358,26.70747,8.20899963378906,8.20899963378906,0.000258999993093312,36.4491729736328
"116",-81.818333,9.122683,7.98099994659424,7.98099994659424,0.000751000014133751,34.6753921508789
"117",73.253573,-0.641801,8.21199989318848,8.21199989318848,7.89999976404943e-05,34.9649314880371
"118",146.512358,-18.611719,8.45499992370605,8.45499992370605,0.00130100001115352,35.2354011535645
"119",112.924534,-22.879493,8.28999996185303,8.28999996185303,5.2999999752501e-05,35.0021362304688
"120",151.924438,-23.44245,8.40900039672852,8.40900039672852,0.0201699994504452,35.4332809448242
"121",55.427308,-4.709637,8.19900035858154,8.19900035858154,0.000148000006447546,35.2506370544434
"122",150.503504,-5.311634,8.30000019073486,8.30000019073486,0.000222000002395362,34.0224609375
"123",127.863494,26.286821,8.24100017547607,8.24100017547607,0.00175799999851733,34.5237884521484
"124",168.800474,7.305951,8.26200008392334,8.26200008392334,9.99999974737875e-05,34.1374626159668
"125",168.800475,7.305951,8.26200008392334,8.26200008392334,9.99999974737875e-05,34.1374626159668
"126",168.800476,7.305951,8.26200008392334,8.26200008392334,9.99999974737875e-05,34.1374626159668
"127",168.800477,7.305951,8.26200008392334,8.26200008392334,9.99999974737875e-05,34.1374626159668
"128",168.800478,7.305951,8.26200008392334,8.26200008392334,9.99999974737875e-05,34.1374626159668
"129",-61.45222,12.61194,8.13300037384033,8.13300037384033,0.000216999993426725,34.261402130127
"130",-61.27472,12.99528,8.14599990844727,8.14599990844727,9.89999971352518e-05,34.2441101074219
"131",-61.24972,13.01222,8.14900016784668,8.14900016784668,7.69999969634227e-05,34.2479629516602
"132",-61.19444,13.12583,8.15100002288818,8.15100002288818,8.19999986561015e-05,34.246223449707
"133",-61.20806,13.12667,8.15100002288818,8.15100002288818,8.19999986561015e-05,34.246223449707
"134",-61.24833,13.29944,NA,NA,NA,NA
"135",-61.07444,13.86083,NA,NA,NA,NA
"136",-60.96806,14.09194,8.17300033569336,8.17300033569336,0.000246999989030883,34.3983383178711
"137",-61.08889,14.49111,8.17599964141846,8.17599964141846,7.89999976404943e-05,34.415283203125
"138",-61.08056,14.54444,8.17800045013428,8.17800045013428,0.000459000002592802,34.4473724365234
"139",-61.13917,14.6375,8.17800045013428,8.17800045013428,0.00185500003863126,34.434139251709
"140",-61.22528,14.84083,8.18000030517578,8.18000030517578,0.000109000000520609,34.4572868347168
"141",-61.57083,15.88333,8.1879997253418,8.1879997253418,6.80000011925586e-05,34.6711959838867
"142",-61.77056,16.08778,8.18900012969971,8.18900012969971,7.999999797903e-05,34.6440925598145
"143",-61.79,16.16667,8.1899995803833,8.1899995803833,6.80000011925586e-05,34.6918563842773
"144",-61.10472,16.17667,8.1899995803833,8.1899995803833,0.000342000013915822,34.8910484313965
"145",-61.48889,16.2,8.1899995803833,8.1899995803833,0.000230999998166226,34.8441772460938
"146",-61.18056,16.25,8.1899995803833,8.1899995803833,0.000226000003749505,34.8761825561523
"147",-61.34167,16.33472,8.1899995803833,8.1899995803833,0.000150000007124618,34.9085922241211
"148",-61.5725,16.35444,8.19099998474121,8.19099998474121,0.00138100003823638,34.8813400268555
"149",-61.59222,16.35972,8.19099998474121,8.19099998474121,0.00658999988809228,34.8214340209961
"150",-61.76389,16.38167,8.19099998474121,8.19099998474121,0.00324400002136827,34.7582626342773
"151",-61.40361,16.39389,8.1899995803833,8.1899995803833,0.000150000007124618,34.9085922241211
"152",-61.49722,16.48639,8.19099998474121,8.19099998474121,6.70000008540228e-05,34.9193878173828
"153",-61.76028,16.99778,8.19299983978271,8.19299983978271,5.7000001106644e-05,34.904468536377
"154",-61.91389,17.08139,8.19400024414062,8.19400024414062,0.0016629999736324,34.8736839294434
"155",-61.89194,17.12944,8.19400024414062,8.19400024414062,0.00415599998086691,34.9161415100098
"156",-63.22639,17.61778,8.19900035858154,8.19900035858154,5.7000001106644e-05,34.7601661682129
"157",-62.79972,17.91278,8.19799995422363,8.19799995422363,9.60000033956021e-05,34.9238510131836
"158",-62.81778,17.91389,8.19799995422363,8.19799995422363,9.60000033956021e-05,34.9238510131836
"159",-62.83194,17.93944,8.19799995422363,8.19799995422363,8.80000006873161e-05,34.9507293701172
"160",-63.11917,18.07333,8.19900035858154,8.19900035858154,0.000904000014998019,34.8575019836426
"161",-62.98083,18.10944,8.19799995422363,8.19799995422363,0.000264000002061948,34.9215507507324
"162",-62.9725,18.12583,8.19799995422363,8.19799995422363,0.000264000002061948,34.9215507507324
"163",-61.77972,18.14139,8.19499969482422,8.19499969482422,5.90000017837156e-05,35.1410636901855
"164",123.97,24.3,8.22700023651123,8.22700023651123,0.00373200001195073,34.4798965454102
"165",-69.00139,12.18611,8.11900043487549,8.11900043487549,5.40000000910368e-05,35.7662658691406
"166",-61.18139,16.25083,8.1899995803833,8.1899995803833,5.60000007681083e-05,34.9057769775391
"167",-61.59361,16.36,8.19099998474121,8.19099998474121,0.00658999988809228,34.8214340209961
"168",-61.53444,16.42639,8.19099998474121,8.19099998474121,7.5999996624887e-05,34.9054985046387
"169",-61.495,16.48778,8.19099998474121,8.19099998474121,6.70000008540228e-05,34.9193878173828
"170",-66.50972,17.90139,8.21300029754639,8.21300029754639,0.000806999974884093,34.8078956604004
"171",-67.10667,17.91778,8.2180004119873,8.2180004119873,0.00650000013411045,34.8225860595703
"172",-67.09389,17.93139,8.2180004119873,8.2180004119873,0.00650000013411045,34.8225860595703
"173",-67.01917,17.93611,8.21700000762939,8.21700000762939,0.00170400005299598,34.8170394897461
"174",-67.04333,17.93889,8.21700000762939,8.21700000762939,0.00170400005299598,34.8170394897461
"175",-67.06222,17.94,8.21700000762939,8.21700000762939,0.00170400005299598,34.8170394897461
"176",-66.86861,17.94056,8.21599960327148,8.21599960327148,0.000289999996311963,34.8112106323242
"177",-67.08667,17.94389,8.2180004119873,8.2180004119873,0.00650000013411045,34.8225860595703
"178",-67.04667,17.95306,8.21700000762939,8.21700000762939,0.00170400005299598,34.8170394897461
"179",-67.86806,18.05667,8.22299957275391,8.22299957275391,0.000161000003572553,34.8893623352051
"180",-65.46528,18.08889,8.20899963378906,8.20899963378906,0.00214100000448525,34.8309135437012
"181",-67.93972,18.09139,8.22399997711182,8.22399997711182,5.7000001106644e-05,34.9024353027344
"182",-65.39972,18.10861,8.20800018310547,8.20800018310547,0.000260000000707805,34.8440322875977
"183",-65.39861,18.10889,8.20800018310547,8.20800018310547,0.000260000000707805,34.8440322875977
"184",-65.29,18.28278,8.20800018310547,8.20800018310547,0.000380000012228265,34.8708839416504
"185",-65.32528,18.31806,8.20800018310547,8.20800018310547,0.000380000012228265,34.8708839416504
"186",-65.25194,18.31917,8.20800018310547,8.20800018310547,0.000380000012228265,34.8708839416504
"187",-67.26333,18.34639,8.22200012207031,8.22200012207031,0.000213000006624497,34.8393707275391
"188",-65.5675,18.37556,8.21000003814697,8.21000003814697,0.000676000025123358,34.9018745422363
"189",-65.58417,18.38139,8.21000003814697,8.21000003814697,0.00194900005590171,34.9371681213379
"190",-65.99639,18.46222,8.21199989318848,8.21199989318848,0.000702999997884035,35.0509643554688
"191",-66.09139,18.46806,8.21300029754639,8.21300029754639,0.000830999983008951,35.0737380981445
"192",-66.41444,18.49083,8.21599960327148,8.21599960327148,0.000720000010915101,35.1058731079102
"193",-67.09944,18.51611,8.2209997177124,8.2209997177124,0.000209000005270354,34.8816528320312
"194",-76.0875,23.76139,8.22599983215332,8.22599983215332,0.0271160006523132,36.3257865905762
"195",55.719157,-21.40041,8.27200031280518,8.27200031280518,0.000106999999843538,35.1783981323242
"196",35.50417,-21.80667,8.24100017547607,8.24100017547607,0.000209999998332933,32.9394111633301
"197",32.87694,-26.03167,8.24300003051758,8.24300003051758,0.00789299979805946,35.0110855102539
"198",32.85222,-27.07889,8.23999977111816,8.23999977111816,0.000270999997155741,35.1793327331543
"199",32.80736,-27.19817,8.23900032043457,8.23900032043457,0.000130000000353903,35.1911277770996
"200",32.772361,-27.291519,8.23900032043457,8.23900032043457,0.000100999997812323,35.1957397460938
"201",32.68833,-27.52472,8.23900032043457,8.23900032043457,0.00011600000289036,35.2000961303711
"202",32.64194,-27.7325,8.23799991607666,8.23799991607666,0.000269000011030585,35.2146759033203
"203",32.59889,-27.9125,8.23799991607666,8.23799991607666,0.000110000000859145,35.2220764160156
"204",134.21833,7.0111,8.21300029754639,8.21300029754639,6.1999999161344e-05,33.8272552490234
"205",134.3181,7.0556,8.21300029754639,8.21300029754639,0.0153120001778007,33.828010559082
"206",134.26157,7.0796,8.21300029754639,8.21300029754639,0.0153120001778007,33.828010559082
"207",134.36692,7.1113,8.21300029754639,8.21300029754639,0.00775599991902709,33.8246612548828
"208",134.41277,7.1633,8.21300029754639,8.21300029754639,0.00775599991902709,33.8246612548828
"209",134.22093,7.2523,8.21199989318848,8.21199989318848,0.0202229991555214,33.8039817810059
"210",134.54426,7.2619,8.21300029754639,8.21300029754639,0.00116400001570582,33.8220062255859
"211",134.50295,7.2874,8.21300029754639,8.21300029754639,0.00116400001570582,33.8220062255859
"212",134.23141,7.307,8.21199989318848,8.21199989318848,0.0202229991555214,33.8039817810059
"213",134.61971,7.3623,8.21300029754639,8.21300029754639,0.000745999976061285,33.8229141235352
"214",134.34557,7.4183,8.21199989318848,8.21199989318848,0.0401059985160828,33.7958908081055
"215",134.64202,7.4297,8.21199989318848,8.21199989318848,0.0120980003848672,33.8222923278809
"216",134.4011,7.5307,8.21100044250488,8.21100044250488,0.0232490003108978,33.7928428649902
"217",134.46864,7.561,8.21100044250488,8.21100044250488,0.0559759996831417,33.8044700622559
"218",134.64929,7.586,8.21100044250488,8.21100044250488,8.09999983175658e-05,33.8181571960449
"219",134.6497,7.6678,8.21000003814697,8.21000003814697,0.0124469995498657,33.8163070678711
"220",134.56752,7.7224,8.21000003814697,8.21000003814697,0.00015700000221841,33.8048210144043
"221",134.508,7.8018,8.20899963378906,8.20899963378906,0.0331239998340607,33.8052749633789
